menu,categoria_raiz,subcategoria,categoria_ruta,orden_categoria,producto,descripcion,precio,precio_num,variantes_precio,num_variantes,recomendado,nuevo,oculto_en_web,precio_oculto,num_imagenes,imagen_archivo,imagen_url,product_id,category_id,product_type
LUNCH Y DINNER,IL BAR,CLASSICI,IL BAR > CLASSICI,3,MARGARITA,"Tequila Gran Centenario Reposado, Triple sec, Limón.",$40.000,40000,,1,,,,,0,,,eQmEucNN90VzJialgYq6,8YYD4gQCMYCkzsu9DGZX,product
LUNCH Y DINNER,VINOS,FRIZZANTE,VINOS > FRIZZANTE,3,VEUVE CLICQUOT BRUT DO CHAMPAGNE,,$900.000,900000,Botella: $900.000 | Media Botella: $499.000,2,,,,,0,,,25NkmPi0iiPbbCNGISNl,qKZRMLwiP9jwBUCPucYM,product
LUNCH Y DINNER,BEBIDAS,CERVEZAS & OTROS,BEBIDAS > CERVEZAS & OTROS,3,CLUB COLOMBIA DORADA,,$10.400,10400,,1,,,,,0,,,8fRwvSccWzEPfjisZB5g,4gA2kaqDHLq3zGmg93kU,product
LUNCH Y DINNER,DESAYUNOS ESPECIALES,FRENCH OMELETTE,DESAYUNOS ESPECIALES > FRENCH OMELETTE,3,FITNESS OMELETTE,"Omelette de claras con espinacas, aguacate, acompañado con ensalada fresca y mini waffles funcionales.",$24.900,24900,,1,,,,,0,,,TbXnX4Hv585BPUFkQtDf,vBjBcQt9xWGyUW0i4RsS,product
LUNCH Y DINNER,IL BAR,CLASSICI,IL BAR > CLASSICI,3,MOJITO,"Ron Bacardí, Hierbabuena, Limón, Soda.",$30.900,30900,,1,,,,,0,,,wx8YNiKOoMy46ARHOF4c,8YYD4gQCMYCkzsu9DGZX,product
LUNCH Y DINNER,CAFFÉ PANISSE,BEBIDAS CALIENTES,CAFFÉ PANISSE > BEBIDAS CALIENTES,3,INFUSIONES (A ELECCION),,$6.500,6500,,1,,,,,0,,,qPfv2sYXESclx4NScJxF,axnDPjsEGtRrSfyAZbVw,product
LUNCH Y DINNER,BEBIDAS,CERVEZAS & OTROS,BEBIDAS > CERVEZAS & OTROS,3,STELLA ARTOIS,,$12.900,12900,,1,,,,,0,,,zEUAmbqWjOEbg2dKfXYh,4gA2kaqDHLq3zGmg93kU,product
LUNCH Y DINNER,IL BAR,CLASSICI,IL BAR > CLASSICI,3,GIN MARTIN CITRUS,"Martin miller's Gin, Agua tonica, Mandarina, Limon.",$50.000,50000,,1,,,,,0,,,7RK1c3xExrqNbxRt4FDf,8YYD4gQCMYCkzsu9DGZX,product
LUNCH Y DINNER,BEBIDAS,CERVEZAS & OTROS,BEBIDAS > CERVEZAS & OTROS,3,AGUA MANANTIAL,,$7.200,7200,,1,,,,,0,,,VCV7fHdqA4H6r4yGN8dL,4gA2kaqDHLq3zGmg93kU,product
LUNCH Y DINNER,BEBIDAS,CERVEZAS & OTROS,BEBIDAS > CERVEZAS & OTROS,3,COCA COLA,,$6.900,6900,,1,,,,,0,,,UmWsUG4SHJDadBdnAg2v,4gA2kaqDHLq3zGmg93kU,product
LUNCH Y DINNER,BEBIDAS,CERVEZAS & OTROS,BEBIDAS > CERVEZAS & OTROS,3,HATSU BLANCO,,$8.900,8900,,1,,,,,0,,,nkIujteG6g808Y2Kg0ca,4gA2kaqDHLq3zGmg93kU,product
LUNCH Y DINNER,IL BAR,CLASSICI,IL BAR > CLASSICI,3,GIN HENDRICKS CLASSIC,"Gin Hendrck's, Pepino, Agua tonica.",$47.000,47000,,1,,,,,0,,,VoiQlunlQwcig6G9jd0L,8YYD4gQCMYCkzsu9DGZX,product
LUNCH Y DINNER,PANETTERIA,,PANETTERIA,3.19873046875,CROISSANT DE PISTACCHIO,,$17.900,17900,,1,,,,,1,6f960481-1181-48fa-9d80-1cc0ccb3e82d.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/6f960481-1181-48fa-9d80-1cc0ccb3e82d.webp,1elD07j8v4ADRmZ4n5ty,oXuIvkvbwfsF3i6uCZwF,product
LUNCH Y DINNER,PANETTERIA,,PANETTERIA,3.19873046875,CROISSANT DE CHOCO-AVELLANAS,,$14.900,14900,,1,,,,,1,39cc41aa-86e8-4aee-85a9-8b9576ed46bd.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/39cc41aa-86e8-4aee-85a9-8b9576ed46bd.webp,6FsREyW5MoESSyCSTY5Y,oXuIvkvbwfsF3i6uCZwF,product
LUNCH Y DINNER,PANETTERIA,,PANETTERIA,3.19873046875,CROISSANT DE CHOCO-ALMENDRAS,,$14.900,14900,,1,,,,,0,,,7iAyQNJCDP6D8BdZNNfy,oXuIvkvbwfsF3i6uCZwF,product
LUNCH Y DINNER,PANETTERIA,,PANETTERIA,3.19873046875,CROISSANT DE ALMENDRAS,,$14.900,14900,,1,,,,,1,9692221d-7300-4803-859e-9bfd9cc535e6.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/9692221d-7300-4803-859e-9bfd9cc535e6.webp,kBuHkfp9RE8DGdPRIFfp,oXuIvkvbwfsF3i6uCZwF,product
LUNCH Y DINNER,PANETTERIA,,PANETTERIA,3.19873046875,CROISSANT CIOCCOLATO & MERENGUE,,$10.900,10900,,1,,,,,1,d550030c-0c02-4d66-9458-6110c6aa18cd.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/d550030c-0c02-4d66-9458-6110c6aa18cd.webp,NCJGsgIwSX6wSsa0z7Y2,oXuIvkvbwfsF3i6uCZwF,product
LUNCH Y DINNER,PANETTERIA,,PANETTERIA,3.19873046875,CROISSANT SALATO,,$10.900,10900,4 Quesos: $10.900 | Mantequilla: $7.500,2,,,,,0,,,JlOHCMvL0AGvB5dHO3HD,oXuIvkvbwfsF3i6uCZwF,product
LUNCH Y DINNER,PANETTERIA,,PANETTERIA,3.19873046875,QUICHÉ LORRAINE DE TOCINETA,,$16.900,16900,,1,,sí,,,1,5d2e4d36-b5b4-432e-8455-2f8ebfc0bc4e.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/5d2e4d36-b5b4-432e-8455-2f8ebfc0bc4e.webp,6wzc42kLzqf1hvTvGFHm,oXuIvkvbwfsF3i6uCZwF,product
LUNCH Y DINNER,PANETTERIA,,PANETTERIA,3.19873046875,PANE,PRESENTACION FAMILIAR,$14.000,14000,Hogaza masa madre: $14.000 | Brioche: $18.000 | Semillas & Arándanos: $20.900,3,,,,,1,4a182096-c26c-4f41-85ab-b3346fdbd645.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/4a182096-c26c-4f41-85ab-b3346fdbd645.webp,6sksVGsPBxHR6rh1NzfV,oXuIvkvbwfsF3i6uCZwF,product
LUNCH Y DINNER,PANETTERIA,,PANETTERIA,3.19873046875,DOLCI,,$12.900,12900,,1,,sí,,,1,20f045a6-1b9e-4efe-910a-8f25fdc128dd.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/20f045a6-1b9e-4efe-910a-8f25fdc128dd.webp,2O7aPSRPCliWn530mZ3J,oXuIvkvbwfsF3i6uCZwF,product
LUNCH Y DINNER,PANETTERIA,,PANETTERIA,3.19873046875,SALATO,,$8.900,8900,,1,,sí,,,1,d9ec7ec7-c586-45aa-829d-ea55abbc128f.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/d9ec7ec7-c586-45aa-829d-ea55abbc128f.webp,XD3i0LN5aMu3N0ez6scz,oXuIvkvbwfsF3i6uCZwF,product
LUNCH Y DINNER,PANETTERIA,,PANETTERIA,3.19873046875,TRADIZIONALE,,$4.000,4000,Pandeyuca della Casa: $4.000 | Pandebono della Casa: $4.000,2,,,,,0,,,gshvTbfqoOklaG5A2f7d,oXuIvkvbwfsF3i6uCZwF,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PANINI ITALIANO,RISOTTOS & PASTAS > PANINI ITALIANO,3.25,CAPRESE,"Tomate fresco, tomate seco, mozzarella de búfala, rúgula, mayonesa pesto, pan artesal.",$36.900,36900,,1,,,,,0,,,gBUfD4QldUb4LMPordHc,Dm1ZNt2FniGfld7sA91R,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PANINI ITALIANO,RISOTTOS & PASTAS > PANINI ITALIANO,3.25,PROSCIUTTO & PESTO,"Prosciutto, tomate fresco, rúgula, cebolla caramelizada, mayonesa pesto.",$36.900,36900,,1,,,,,0,,,zfXBxPtqfsC0B2vH1R99,Dm1ZNt2FniGfld7sA91R,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PANINI ITALIANO,RISOTTOS & PASTAS > PANINI ITALIANO,3.25,MILANESA DE POLLO,"Milanesa de pollo, tomate fresco, queso crema, cogollo europeo, aderezo cesar.",$34.900,34900,,1,,,,,0,,,Cf2YNFEaTS5rEcRtwblX,Dm1ZNt2FniGfld7sA91R,product
LUNCH Y DINNER,VINOS,BLANCO,VINOS > BLANCO,4,MAR DE FRADES ALBARIÑO,,$189.900,189900,,1,,,,,0,,,WrHz4BLYPnsLjGWHnmZN,xGxcjY5a2nBwMHVnfZgh,product
LUNCH Y DINNER,BEBIDAS,BEBIDAS FRÍAS,BEBIDAS > BEBIDAS FRÍAS,4,MILO FRAPPÉ,,$10.500,10500,,1,,,,,0,,,Ztnw0EiqmEf8f4TSdP2j,P5V2BRpVzwqjRrlGZwD8,product
LUNCH Y DINNER,VINOS,BLANCO,VINOS > BLANCO,4,ENATE CHARDONNAY,,$169.900,169900,,1,,,,,0,,,a0LYGvPzGAkPLQavD1eh,xGxcjY5a2nBwMHVnfZgh,product
LUNCH Y DINNER,BEBIDAS,BEBIDAS FRÍAS,BEBIDAS > BEBIDAS FRÍAS,4,TÉ CHAI FRAPPÉ,,$13.900,13900,,1,,,,,0,,,aCF87o0Lw3rQU3J1CTNY,P5V2BRpVzwqjRrlGZwD8,product
LUNCH Y DINNER,VINOS,BLANCO,VINOS > BLANCO,4,SANTA CAROLINA RESERVADO,SAUVIGNON BLANC,$86.900,86900,,1,,,,,0,,,UIpShjjQWGYsRy3g4OfW,xGxcjY5a2nBwMHVnfZgh,product
LUNCH Y DINNER,VINOS,BLANCO,VINOS > BLANCO,4,MUGA RESERVA,VIURA,$149.900,149900,,1,,,,,0,,,H1ppJqIGMZoPAEeRl7ow,xGxcjY5a2nBwMHVnfZgh,product
LUNCH Y DINNER,BEBIDAS,BEBIDAS FRÍAS,BEBIDAS > BEBIDAS FRÍAS,4,TÉ MATCHA FRAPPÉ,,$14.900,14900,,1,,,,,0,,,o5ejQG8lD6YjP2NVdMVx,P5V2BRpVzwqjRrlGZwD8,product
LUNCH Y DINNER,VINOS,BLANCO,VINOS > BLANCO,4,MARA MARTÍN,GODELLO,$124.900,124900,,1,,,,,0,,,eW6U7Sw9WhAtbObH0oQL,xGxcjY5a2nBwMHVnfZgh,product
LUNCH Y DINNER,VINOS,BLANCO,VINOS > BLANCO,4,RAMÓN BILBAO,VERDEJO,$129.900,129900,,1,,,,,0,,,jqXVVaUKfROiM5lwgut6,xGxcjY5a2nBwMHVnfZgh,product
LUNCH Y DINNER,VINOS,BLANCO,VINOS > BLANCO,4,MARQUÉS DEL RISCAL,VERDEJO,$120.900,120900,,1,,,,,0,,,pSBjCTDLvyj6Y40W1joN,xGxcjY5a2nBwMHVnfZgh,product
LUNCH Y DINNER,VINOS,BLANCO,VINOS > BLANCO,4,FINCA LAS MORAS,CHARDONNAY,$86.900,86900,,1,,,,,0,,,I0yPmnVxl18WoCN8MVGG,xGxcjY5a2nBwMHVnfZgh,product
LUNCH Y DINNER,VINOS,BLANCO,VINOS > BLANCO,4,MICHEL TORINO,TORRONTÉS,$93.000,93000,,1,,,,,0,,,GheupBFeTjEn58MryhrS,xGxcjY5a2nBwMHVnfZgh,product
LUNCH Y DINNER,VINOS,BLANCO,VINOS > BLANCO,4,PICCINI MEMORO,CHARDONNAY/VERMENTINO,$92.900,92900,,1,,,,,0,,,0saII9YI4Sp1FTHCvFJt,xGxcjY5a2nBwMHVnfZgh,product
LUNCH Y DINNER,VINOS,ROSÉ,VINOS > ROSÉ,5,RAMÓN BILBAO,GARNACHA,$139.900,139900,,1,,,,,0,,,423nWe3vhlQstZihS127,0Xnj0mLdRlxHQW2IXEFE,product
LUNCH Y DINNER,VINOS,ROSÉ,VINOS > ROSÉ,5,SANTA CAROLINA RESERVADO,CABERNET SAUVIGNON,$86.900,86900,,1,,,,,0,,,HZd5cLWL5VT8jMmmwS9r,0Xnj0mLdRlxHQW2IXEFE,product
LUNCH Y DINNER,VINOS,ROSÉ,VINOS > ROSÉ,5,ENATE,CABERNET SAUVIGNON,$169.900,169900,,1,,,,,0,,,2pZJLn29HpjR47nNNyY5,0Xnj0mLdRlxHQW2IXEFE,product
LUNCH Y DINNER,VINOS,ROSÉ,VINOS > ROSÉ,5,FINCA LA CELIA,MALBEC,$125.900,125900,,1,,,,,0,,,nG8Uf3d3tKibasCGrAUd,0Xnj0mLdRlxHQW2IXEFE,product
LUNCH Y DINNER,VINOS,ROSÉ,VINOS > ROSÉ,5,JP CHENET,,$103.900,103900,,1,,,,,0,,,dyHbQ3j5w5l9FlJcCXQ3,0Xnj0mLdRlxHQW2IXEFE,product
LUNCH Y DINNER,VINOS,ROSÉ,VINOS > ROSÉ,5,MICHEL TORINO,MALBEC,$93.000,93000,,1,,,,,0,,,izrMHE0qdITRvwhFxqOv,0Xnj0mLdRlxHQW2IXEFE,product
LUNCH Y DINNER,VINOS,ROSÉ,VINOS > ROSÉ,5,PICCINI MEMORO,NEGRO AMARO NERO D'AVOLA,$92.900,92900,,1,,,,,0,,,Q6zNWEyFaIQazGnE34wO,0Xnj0mLdRlxHQW2IXEFE,product
LUNCH Y DINNER,VINOS,ROSÉ,VINOS > ROSÉ,5,VIÑA TARAPACÁ,CABERNET SAUVIGNON,$85.900,85900,,1,,,,,0,,,ruui0ICspeE1WlhDelOP,0Xnj0mLdRlxHQW2IXEFE,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,MARQUÉS DE VARGAS RESERVA,TEMPRANILLO,$239.000,239000,,1,,,,,0,,,packrMOBFFQpwhgHf6hn,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,MARQUÉS DEL RISCAL RESERVA,TEMPRANILLO,$219.900,219900,,1,,,,,0,,,Yo9mFKY9WojZcNSTn3An,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,MARQUÉS DE ARIENZO CRIANZA,TEMPRANILLO,$175.900,175900,,1,,,,,0,,,RZ9M2pB7cy9nJDijmhU6,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,ENATE-CABERNET SAUVIGNON,MERLOT,$159.900,159900,,1,,,,,0,,,0Be2vPXMKOlDJUsFDykv,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,ENATE-CABERNET SAUVIGNON,TEMPRANILLO,$159.900,159900,,1,,,,,0,,,thkrrkISBJuaOY6wRrOS,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,BERONIA CRIANZA,TEMPRANILLO,$174.900,174900,,1,,,,,0,,,jYAM9Cn3PyLyuHS4kffn,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,NORTON DOC,MALBEC,$170.900,170900,,1,,,,,0,,,ZMM5m0PdHXlnxaG1ibxt,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,PROTOS ROBLE,TEMPRANILLO,$166.900,166900,,1,,,,,0,,,DQP8zVQiam4gNIKIQoN1,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,RUFFINO,SANGIOVESE,$175.900,175900,,1,,,,,0,,,rKx9x0L8zgDgjaY2vbQS,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,PASQUA LAPACIO PRIMITIVO DE SALENTO,PRIMITIVO,$146.900,146900,,1,,,,,0,,,i7SYRlfRaPHpJ0Uqbqbf,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,RISCAL DO CASTILLA,TEMPRANILLO,$13.900,13900,,1,,,,,0,,,8wbQzlQsM12NLtXkmffZ,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,MORANDÉ PIONERO RESERVA,MERLOT,$134.900,134900,,1,,,,,0,,,iRX28twkNAd0KYyz3kyB,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,SANTA RITA 120 RESERVA ESPECIAL,CARMÉNÉRE,$132.900,132900,,1,,,,,0,,,Pc3Or28NRNselBei7VcI,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,TRAPICHE RESERVA,SYRAH,$129.900,129900,,1,,,,,0,,,9RLddAn20lz7F5BVnbKm,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,LA CELIA RESERVA,MALBEC,$109.900,109900,,1,,,,,0,,,vrrR7dUrhUob8fow9Kui,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,PASQUA MONTEPULCIANO D'ABRUZZO,MONTEPULCIANO,$120.900,120900,,1,,,,,0,,,eUNJPnxV8sRdWeQijHoY,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,FINCA LAS MORAS,BONARDA,$86.900,86900,,1,,,,,0,,,vrPTZaQyZJ4yTKlHYSmV,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,MICHEL TORINO,MALBEC,$93.000,93000,,1,,,,,0,,,OWTcRfb6mfm3qWtDkFKB,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,PICCINI MEMORO,NEGRO AMARO NERO D'AVOLA,$92.900,92900,,1,,,,,0,,,zrt1An3yixIdnbylMxcq,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,PICCINI ROSSO  IGT TOSCANA,SANGIOVESE,$90.000,90000,,1,,,,,0,,,7i7oYhwzN6E65IPnpVKz,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,RAMÓN BILBAO CRIANZA,TEMPRANILLO,$129.900,129900,,1,,,,,0,,,dBykkAqXhj5EhJfuenCO,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,SANTA CAROLINA RESERVADO,CABERNET SAUVIGNON,$86.900,86900,,1,,,,,0,,,g4E4AMrT7sEyluk2XCoJ,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,SANTA CAROLINA RESERVADO,MERLOT,$86.900,86900,,1,,,,,0,,,q9oS8YRiFqdTQqIud0L0,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,SANTA CAROLINA RESERVADO,CARMÉNÉRE,$86.900,86900,,1,,,,,0,,,cADiuI5qqLCHr07hs425,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,VINOS,TINTO,VINOS > TINTO,6,TRAPICHE RESERVA,CABERNET SAUVIGNON,$109.900,109900,,1,,,,,0,,,0CdKBpI7M0duvH4DtyRQ,3dY1mQZwJMItEccXizOs,product
LUNCH Y DINNER,PREPARACIONES ESPECIALES,,PREPARACIONES ESPECIALES,7,FILTRADOS DE CAFE,Método de extracción por goteo de nuestro café de origen (2 tazas).,$14.000,14000,,1,,,,,0,,,WVOtBPJarBw2ooObBSfh,q350tWs7BiqCpmJhRF26,product
LUNCH Y DINNER,VINOS,POSTRES,VINOS > POSTRES,7,MORANDÉ LATE HARVEST,SAUVIGNON BLANC,$79.900,79900,,1,,,,,0,,,w9gf5yWIMEDCYdecfuD1,sekd7Xu4HPOfL79Zwd8m,product
LUNCH Y DINNER,PREPARACIONES ESPECIALES,,PREPARACIONES ESPECIALES,7,COLD BREW,Extracción de café frio por 24 horas.,$9.500,9500,Clásico: $9.500 | Latte: $10.000 | Mandarina/Limón: $10.900,3,,,,,0,,,nGJK5h4Bu41FfZRTBZi5,q350tWs7BiqCpmJhRF26,product
LUNCH Y DINNER,PREPARACIONES ESPECIALES,,PREPARACIONES ESPECIALES,7,CON LICOR,,$20.900,20900,Mimosa Panisse : $20.900 | Bellini: $18.900 | Carajillo 43: $30.500 | Espresso Martini: $36.900,4,,,,,0,,,Kbi3RA0SZR5sdmkW1jPY,q350tWs7BiqCpmJhRF26,product
LUNCH Y DINNER,VINOS,MEDIAS BOTELLAS,VINOS > MEDIAS BOTELLAS,8,RISCAL TEMPRANILLO,SYRAH (tinto),$69.900,69900,,1,,,,,0,,,nTElgy8J4KHLLkcC7kFb,RbD1bIr6fPhQTLJEcxrM,product
LUNCH Y DINNER,VINOS,MEDIAS BOTELLAS,VINOS > MEDIAS BOTELLAS,8,SANTA CAROLINA RESERVADO,CABERNET SAUVIGNON (tinto),$52.900,52900,,1,,,,,0,,,gJ5MJFm4UuNj7Nsm7aGE,RbD1bIr6fPhQTLJEcxrM,product
LUNCH Y DINNER,VINOS,MEDIAS BOTELLAS,VINOS > MEDIAS BOTELLAS,8,SANTA CAROLINA RESERVADO,SAUVIGNON BLANC (Blanco),$50.900,50900,,1,,,,,0,,,H6tdCDCqIMwwbQvylXde,RbD1bIr6fPhQTLJEcxrM,product
LUNCH Y DINNER,VINOS,MEDIAS BOTELLAS,VINOS > MEDIAS BOTELLAS,8,RAMON BILBAO CRIANZA,TEMPRANILLO,$68.900,68900,,1,,,,,0,,,7VuVpfEDUxWiMxJcFEas,RbD1bIr6fPhQTLJEcxrM,product
LUNCH Y DINNER,VINOS,SANGRÍAS,VINOS > SANGRÍAS,9,"DELLA CASA (TINTO, BLANCO, ROSÉ)",,$100.900,100900,,1,,,,,0,,,jfusDC8KAun5ZE0qQNw7,fDryGjEiBt3zhl0Ny7WC,product
LUNCH Y DINNER,VINOS,SANGRÍAS,VINOS > SANGRÍAS,9,"LAMBRUSCO ( TINTO, BLANCO, ROSÉ)",,$120.900,120900,,1,,,,,0,,,JEXItFhdIf56vdDOuddu,fDryGjEiBt3zhl0Ny7WC,product
LUNCH Y DINNER,(SIN CATEGORÍA),,(SIN CATEGORÍA),,FILTRADOS DE CAFE,Método de extracción por goteo de nuestro café de origen (2 tazas).,$14.000,14000,,1,,,,,0,,,WVOtBPJarBw2ooObBSfh,XGdGvVCRmnfUPbEaD3wK,product
LUNCH Y DINNER,(SIN CATEGORÍA),,(SIN CATEGORÍA),,COLD BREW,Extracción de café frio por 24 horas.,$9.500,9500,Clásico: $9.500 | Latte: $10.000 | Mandarina/Limón: $10.900,3,,,,,0,,,nGJK5h4Bu41FfZRTBZi5,XGdGvVCRmnfUPbEaD3wK,product
LUNCH Y DINNER,(SIN CATEGORÍA),,(SIN CATEGORÍA),,CON LICOR,,$20.900,20900,Mimosa Panisse : $20.900 | Bellini: $18.900 | Carajillo 43: $30.500 | Espresso Martini: $36.900,4,,,,,0,,,QHk0QCYVyD5m4iIxoztS,XGdGvVCRmnfUPbEaD3wK,product
VINOS,CAFFÉ PANISSE,CAPUCCINO/LATTE,CAFFÉ PANISSE > CAPUCCINO/LATTE,-1,TRADICIONAL,,$7.900,7900,,1,,,,,0,,,yLCi6w58sZ1g463K67hA,aLvsNc6LPmvVWvpTPCSN,product
VINOS,CAFFÉ PANISSE,CAPUCCINO/LATTE,CAFFÉ PANISSE > CAPUCCINO/LATTE,-1,VAINILLA,,$10.000,10000,,1,,,,,0,,,cU5oVQ0e5hzYukOp5izE,aLvsNc6LPmvVWvpTPCSN,product
VINOS,CAFFÉ PANISSE,CAPUCCINO/LATTE,CAFFÉ PANISSE > CAPUCCINO/LATTE,-1,CARAMELO,,$10.000,10000,,1,,,,,0,,,fGwX4z9CO8OqUnHKefhG,aLvsNc6LPmvVWvpTPCSN,product
VINOS,CAFFÉ PANISSE,CAPUCCINO/LATTE,CAFFÉ PANISSE > CAPUCCINO/LATTE,-1,MOCACCINO,,$10.000,10000,Sin Licor: $10.000 | Con Licor: $16.000,2,,,,,0,,,spSgQMbBApwlOdjy87El,aLvsNc6LPmvVWvpTPCSN,product
VINOS,IL BAR,D'AUTORE,IL BAR > D'AUTORE,0,GIN-LIMONCELLO,"Ginebra, Limoncello, Butterfly pea flower , Cordial de manzanas y peras.",$42.900,42900,,1,,,,,0,,,TPIsH0EfJTFHCtfivY43,kbvkXfhaLhGjh1cQAVxH,product
VINOS,BEBIDAS,LIMONATA,BEBIDAS > LIMONATA,0,LIMONA DE VINO,"TINTO, BLANCO Y ROSÉ.",$20.900,20900,,1,,,,,0,,,g2gtpVQOWzzktfGBYz5I,ctX67UOJb4Nr4diJbA3z,product
VINOS,IL BAR,D'AUTORE,IL BAR > D'AUTORE,0,DOLCE,"Ron, Puré De Mango, Crema De Coco y Hierbabuena.",$40.000,40000,,1,,,,,0,,,fFxsVbZR7llsmV6JSPIN,kbvkXfhaLhGjh1cQAVxH,product
VINOS,BEBIDAS,LIMONATA,BEBIDAS > LIMONATA,0,LIMONADA ITALIANA,(CON LICOR APEROL),$22.900,22900,,1,,,,,0,,,fX5PocfW967Sl350e6On,ctX67UOJb4Nr4diJbA3z,product
VINOS,IL BAR,D'AUTORE,IL BAR > D'AUTORE,0,AMORE MÍO,"Ginebra, triple sec, hierbabuena, syrup de almendras y coco, y macerado de cerezas.",$44.000,44000,,1,,,,,0,,,LexF9qCEX7Z38c15Noxn,kbvkXfhaLhGjh1cQAVxH,product
VINOS,BEBIDAS,LIMONATA,BEBIDAS > LIMONATA,0,PIÑA & ALBAHACA,,$11.900,11900,,1,,,,,0,,,xXs7tculcj7C6QZAHdjA,ctX67UOJb4Nr4diJbA3z,product
VINOS,BEBIDAS,LIMONATA,BEBIDAS > LIMONATA,0,COCO,,$11.900,11900,,1,,,,,0,,,4hDhUlI37By2p6FAR2zc,ctX67UOJb4Nr4diJbA3z,product
VINOS,BEBIDAS,LIMONATA,BEBIDAS > LIMONATA,0,HIERBABUENA,,$10.900,10900,,1,,,,,0,,,warnOMOXbEgmXpN8voh3,ctX67UOJb4Nr4diJbA3z,product
VINOS,BEBIDAS,LIMONATA,BEBIDAS > LIMONATA,0,NATURAL,,$8.900,8900,,1,,,,,0,,,FW1tmb8LXDv2Rt8RiK0e,ctX67UOJb4Nr4diJbA3z,product
VINOS,CAFFÉ PANISSE,ESPRESSO,CAFFÉ PANISSE > ESPRESSO,0,ESPRESSO,,$5.500,5500,,1,,,,,0,,,U6TDjlKT6E4lv6noI49h,pthTTlp9Ly1MELRURuEa,product
VINOS,VINOS,VINOS POR COPA,VINOS > VINOS POR COPA,0,"COPA (TINTO, BLANCO, ROSÉ)",,$22.900,22900,,1,,,,,0,,,cogca3ogAzSeZhbg1XCr,RFV536ilulj30CsVtpIm,product
VINOS,CAFFÉ PANISSE,ESPRESSO,CAFFÉ PANISSE > ESPRESSO,0,AMERICANO,,$6.000,6000,,1,,,,,0,,,9UiGL7fW5QvCfzJ0CQtB,pthTTlp9Ly1MELRURuEa,product
